hf_name,genexpert_site,hf_type,hf_tb_type,fy,province,district,summary_group,normes,item_name,num,den
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"are stocks of tb drugs and reagents well monitored? [questions 13, 14 and 15]","tous les médicament anti-tb de 1ère ligne doit avoir  sa  fiche de stock complètement et correctement rempli, incluant le nom du produit, dosage, forme,  numéro de lot, date dexpiration,  les transactions sont mentionnées à leur date denregistrement, le stock maximum, minimum et le point de commande durgence, la consommation mensuelle, le nombre de mois de stock, etc.","chaque médicament anti-tb de 1ère ligne a sa  fiche de stock complètement et correctement rempli, incluant le nom du produit, dosage, forme,  numéro de lot, date dexpiration,  les transactions sont mentionnées à leur date denregistrement, le stock maximum, minimum et le point de commande durgence, la consommation mensuelle, le nombre de mois de stock. [pour le cdtvérifier tous les médicaments: rhze, rh adult,  rhz,et e, rh enfant, tuberculin]",1.0,1.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"are stocks of tb drugs and reagents well monitored? [questions 13, 14 and 15]",,"chaque réactif utilisé pour le laboratoire de tb a sa  fiche de stock complètement et correctement rempli, incluant le nom du produit, dosage, forme,  numéro de lot, date dexpiration,  les transactions sont mentionnées à leur date denregistrement, le stock maximum, minimum et le point de commande durgence, la consommation mensuelle, le nombre de mois de stock.",1.0,1.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]",le traitement anti tb doit etre initié au plus tard le lendemain du diagnostic tb ?,"sur les 5 derniers cas tb sous anti-tb, combien ont initié le traitement tb au plus tard le lendemain du diagnostic tb ?",5.0,5.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,does the bmi monitored for tb patients and nutritional support provided to the eligible patients?[questions new_70 and new_71],le suivi  nutrinionnel doit etre fait mensuellement pour chaque patient sous anti tb.,"sur les 5 derniers patients, combien de patients dont le  poids est mentionne sur la fiche chaque mois ainsi que le bmi calcule au debut du traitement tb",4.0,5.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"are tb patients early initiated on tb treatment and on art (if indicated), and their bacteriological control performed according to guidelines?[questions 16, 17, 18 and 19]","le  ""one stop tb hiv service"" doit etre fonctionnel  dans toute les fosa","la fosa (cdt ou ct) possede un bureau de ""one stop tb hiv service"" fonctionnel?",1.0,1.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"does tb infection control plan exist, implemented and its implementation monitored?[questions 20, 21, 22, 23, 24 and 25]",,existe t il un comite et un point focal de controle de l'infection?/ is there a committee and a focal point for control of infection?,2.0,2.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"does tb infection control plan exist, implemented and its implementation monitored?[questions 20, 21, 22, 23, 24 and 25]",,existe t-il une evaluation de plan de controle de l'infection/ is there an infection control plan assessment,0.0,1.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"does tb infection control plan exist, implemented and its implementation monitored?[questions 20, 21, 22, 23, 24 and 25]",,existe t-il un plan d'iec (verifier si le theme sur la tb est donné au moins une fois la semaine)/ is there an iec plan (check if tb topic is given at least once a week),1.0,1.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"is the general population informed on cough hygiene, coughing patients separated from others, health facilities workers screened for tb?[questions 26, 27, 28, 29, 30, 31 and 32]",le triage des tousseurs  doit etre effectué au service d'arv?/ coughing triage is performed on art clinic,le triage des tousseurs  est effectué au service d'arv?/ coughing triage is performed on art clinic?,1.0,1.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"is the general population informed on cough hygiene, coughing patients separated from others, health facilities workers screened for tb?[questions 26, 27, 28, 29, 30, 31 and 32]",le screening de la tuberculose doit eter fait systematiquement a tout le personnel au moins une fois l'an(,le screening de la tuberculose est fait systematiquement a tout le personnel au moins une fois l'an (dans le registre si le nombre correspond avec l'effectif de staff de la fosa)/ the screening of tuberculosis has been done systematically to all staff at least once a year (check in the registry if the number corresponds with staff in hf),1.0,1.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"is the general population informed on cough hygiene, coughing patients separated from others, health facilities workers screened for tb?[questions 26, 27, 28, 29, 30, 31 and 32]",le système  de  separation des tousseurs avec les autres patient qui ne toussent pas doivent etre mise en application / is there a separation of coughing patient with others who do not cough?,existe t-il une separation des tousseurs avec les autres patient qui ne toussent pas?/ is there a separation of coughing patient with others who do not cough?,1.0,1.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"are rooms where tb services are provided well ventilated and health workers personal protection existing and used? [questions 33, 34, 35, 36 and 37]",les salles dattente doivent  etre aeré espace aéré ou suffisamment ventilé/ waiting rooms are in a ventilated space or sufficient ventilation,les salles dattente sont dans un espace aéré ou suffisamment ventilé/ waiting rooms are in a ventilated space or sufficient ventilation,1.0,1.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"are rooms where tb services are provided well ventilated and health workers personal protection existing and used? [questions 33, 34, 35, 36 and 37]",le personnel a ete formé sur le port correct de masques respirateurs?(verifier en lui demandant de porter/ staff have been trained on proper fit of respirators?(check by asking her to wear).,le personnel a ete formé sur le port correct de masques respirateurs?(verifier en lui demandant de porter/ staff have been trained on proper fit of respirators?(check by asking her to wear).,1.0,1.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"are tb monitoring tools existing, update and well used; supervisions and internal trainings conducted? [questions11, 12, 38, 39, 40, 41 and 42]",,"sur les 5 derniers patients tpb+, combien ont les bons de laboratoires de diagnostique microscopique et/ou par genexpert agraffés sur la fiche de traitement ?",5.0,5.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,are there personnel trained on practical approach to lung health (pal) strategy and pal instruments available for use? [questionsnew 44 and new 45],toute fosa doit avoir au moins une personne formée sur apsr/pal,la fosa a-t-elle  au moins un infirmier et/ou médecin formé sur l' approche pratique de la santé respiratoire (apsr/pal) qui travaille dans le service de consultation et/ou ncds,1.0,1.0
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,are there personnel trained on practical approach to lung health (pal) strategy and pal instruments available for use? [questionsnew 44 and new 45],la fosa respecte le protocol dans l'administration du traitement pour les malades avec crise d'asthme,"catégories (cfr pal guide, page 20)",,
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"leprosy control[questions 43, 44, 45, 46, 47, 48, 49, 50 and 51]","chaque mois, le suivi clinique est-il effectué pour tout malade mis sous traitement anti-lepreux durant les six derniers mois","chaque mois, le suivi clinique est-il effectué pour tout malade mis sous traitement anti-lepreux durant les six derniers mois",,
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,"leprosy control[questions 43, 44, 45, 46, 47, 48, 49, 50 and 51]","les examens de contact sont ils effectués au debut du traitement du cas index, et une fois l'annee pour les anciens cas.","les examens de contact sont ils effectués au debut du traitement du cas index, et une fois l'annee pour les anciens cas.",,
rwamagana ph,yes,hospital,cdt,2023-2024,eastern,rwamagana,tpt implementation [questions 70 and71],,"existe t-il la registre tpt, protocole de prise en charge de la tuberculose latente/tpt version 2022, fiche de patient pour tpt(tpt patient file)",5.0,5.0
gatunda dh,yes,hospital,cdt,2023-2024,eastern,nyagatare,"are algorithms for tb screening, tb diagnosis and tb treatment available and displayed in health facilities?[questions 1 and 10]",toute fosa doit rendre disponible des algorithmes de tb &ord et etre a la portee de l'utilisateur:,"les services vih/arv, consultations externes, hospitalisations et de pec de la tb disposent ils du manuel technique  de tb&ord version 2020.",4.0,4.0
gatunda dh,yes,hospital,cdt,2023-2024,eastern,nyagatare,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",,"sur les échantillons reçus   il y a 3 jours, vérifier si les résultats sont mentionnés dans le registre de lab",3.0,3.0
gatunda dh,yes,hospital,cdt,2023-2024,eastern,nyagatare,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",,"durant le mois passé, combien de jours le microscope optique ou led était opérationnel ?",30.0,30.0
gatunda dh,yes,hospital,cdt,2023-2024,eastern,nyagatare,"are tb diagnostics continuously functional (microscopy and expert) and their results available timely (microscopy, expert and culture)?[questions 3, 4, 5, 6 and 7]",la machine xpert doit être  regulierement opérationnelle dans les sites gnexpert,"pour les sites xpert, durant le mois passé, combien de jours la machine xpert était opérationnelle ?",30.0,30.0
gatunda dh,yes,hospital,cdt,2023-2024,eastern,nyagatare,"are tb monitoring tools existing, update and well used; supervisions and internal trainings conducted? [questions11, 12, 38, 39, 40, 41 and 42]",,"durant le trimestre passé, la fosa a-t-il reçu au moins deux supervisions/mentorship par trimestre par le hd (pour le cs) ou au moins une fois le semestre  par le niveau central  (pour le hd) sur la gestion des malades tb ?",1.0,1.0
gatunda dh,yes,hospital,cdt,2023-2024,eastern,nyagatare,"are stocks of tb drugs and reagents well monitored? [questions 13, 14 and 15]","tous les médicament anti-tb de 1ère ligne doit avoir  sa  fiche de stock complètement et correctement rempli, incluant le nom du produit, dosage, forme,  numéro de lot, date dexpiration,  les transactions sont mentionnées à leur date denregistrement, le stock maximum, minimum et le point de commande durgence, la consommation mensuelle, le nombre de mois de stock, etc.","chaque médicament anti-tb de 1ère ligne a sa  fiche de stock complètement et correctement rempli, incluant le nom du produit, dosage, forme,  numéro de lot, date dexpiration,  les transactions sont mentionnées à leur date denregistrement, le stock maximum, minimum et le point de commande durgence, la consommation mensuelle, le nombre de mois de stock. [pour le cdtvérifier tous les médicaments: rhze, rh adult,  rhz,et e, rh enfant, tuberculin]",1.0,1.0
